target_id	gene_id
DAnjou_Chr6v0.1_14305.1	DAnjou_Chr6v0.1_14305
DAnjou_Chr6v0.1_14304.1	DAnjou_Chr6v0.1_14304
DAnjou_Chr6v0.1_14303.1	DAnjou_Chr6v0.1_14303
DAnjou_Chr6v0.1_14301.1	DAnjou_Chr6v0.1_14301
DAnjou_Chr6v0.1_14300.1	DAnjou_Chr6v0.1_14300
DAnjou_Chr6v0.1_14299.1	DAnjou_Chr6v0.1_14299
DAnjou_Chr6v0.1_14296.1	DAnjou_Chr6v0.1_14296
DAnjou_Chr6v0.1_14295.1	DAnjou_Chr6v0.1_14295
DAnjou_Chr6v0.1_14293.1	DAnjou_Chr6v0.1_14293
DAnjou_Chr6v0.1_14292.1	DAnjou_Chr6v0.1_14292
DAnjou_Chr6v0.1_14291.1	DAnjou_Chr6v0.1_14291
DAnjou_Chr6v0.1_14290.1	DAnjou_Chr6v0.1_14290
DAnjou_Chr6v0.1_14288.1	DAnjou_Chr6v0.1_14288
DAnjou_Chr8v0.1_20251.1	DAnjou_Chr8v0.1_20251
DAnjou_Chr6v0.1_14287.1	DAnjou_Chr6v0.1_14287
DAnjou_Chr6v0.1_14285.1	DAnjou_Chr6v0.1_14285
DAnjou_Chr6v0.1_14284.1	DAnjou_Chr6v0.1_14284
DAnjou_Chr6v0.1_14282.1	DAnjou_Chr6v0.1_14282
DAnjou_Chr6v0.1_14279.1	DAnjou_Chr6v0.1_14279
DAnjou_Chr7v0.1_16210.1	DAnjou_Chr7v0.1_16210
DAnjou_Chr6v0.1_14278.1	DAnjou_Chr6v0.1_14278
DAnjou_Chr6v0.1_14277.1	DAnjou_Chr6v0.1_14277
DAnjou_Chr6v0.1_14276.1	DAnjou_Chr6v0.1_14276
DAnjou_Chr6v0.1_14272.1	DAnjou_Chr6v0.1_14272
DAnjou_Chr6v0.1_14271.1	DAnjou_Chr6v0.1_14271
DAnjou_Chr6v0.1_14270.1	DAnjou_Chr6v0.1_14270
DAnjou_Chr6v0.1_14269.1	DAnjou_Chr6v0.1_14269
DAnjou_Chr6v0.1_14268.1	DAnjou_Chr6v0.1_14268
DAnjou_Chr6v0.1_14267.1	DAnjou_Chr6v0.1_14267
DAnjou_Chr6v0.1_14266.1	DAnjou_Chr6v0.1_14266
DAnjou_Chr6v0.1_14265.1	DAnjou_Chr6v0.1_14265
DAnjou_Chr6v0.1_14264.1	DAnjou_Chr6v0.1_14264
DAnjou_Chr6v0.1_14258.1	DAnjou_Chr6v0.1_14258
DAnjou_Chr6v0.1_14257.1	DAnjou_Chr6v0.1_14257
DAnjou_Chr6v0.1_14256.1	DAnjou_Chr6v0.1_14256
DAnjou_Chr6v0.1_14262.1	DAnjou_Chr6v0.1_14262
DAnjou_Chr6v0.1_14254.1	DAnjou_Chr6v0.1_14254
DAnjou_Chr6v0.1_14253.1	DAnjou_Chr6v0.1_14253
DAnjou_Chr6v0.1_14261.1	DAnjou_Chr6v0.1_14261
DAnjou_Chr6v0.1_14260.1	DAnjou_Chr6v0.1_14260
DAnjou_Chr6v0.1_14227.1	DAnjou_Chr6v0.1_14227
DAnjou_Chr6v0.1_14250.1	DAnjou_Chr6v0.1_14250
DAnjou_Chr6v0.1_14249.1	DAnjou_Chr6v0.1_14249
DAnjou_Chr6v0.1_14248.1	DAnjou_Chr6v0.1_14248
DAnjou_Chr6v0.1_14246.1	DAnjou_Chr6v0.1_14246
DAnjou_Chr6v0.1_14245.1	DAnjou_Chr6v0.1_14245
DAnjou_Chr6v0.1_14240.1	DAnjou_Chr6v0.1_14240
DAnjou_Chr6v0.1_14243.1	DAnjou_Chr6v0.1_14243
DAnjou_Chr6v0.1_14242.1	DAnjou_Chr6v0.1_14242
DAnjou_Chr6v0.1_14235.1	DAnjou_Chr6v0.1_14235
DAnjou_Chr6v0.1_14234.1	DAnjou_Chr6v0.1_14234
DAnjou_Chr6v0.1_14231.1	DAnjou_Chr6v0.1_14231
DAnjou_Chr13v0.1_33952.1	DAnjou_Chr13v0.1_33952
DAnjou_Chr8v0.1_19649.1	DAnjou_Chr8v0.1_19649
DAnjou_Chr6v0.1_14230.1	DAnjou_Chr6v0.1_14230
DAnjou_Chr6v0.1_14229.1	DAnjou_Chr6v0.1_14229
DAnjou_Chr6v0.1_14173.1	DAnjou_Chr6v0.1_14173
DAnjou_Chr4v0.1_10226.1	DAnjou_Chr4v0.1_10226
DAnjou_Chr6v0.1_14318.1	DAnjou_Chr6v0.1_14318
DAnjou_Chr15v0.1_39732.1	DAnjou_Chr15v0.1_39732
DAnjou_Chr6v0.1_14178.1	DAnjou_Chr6v0.1_14178
DAnjou_Chr6v0.1_14179.1	DAnjou_Chr6v0.1_14179
DAnjou_Chr6v0.1_14180.1	DAnjou_Chr6v0.1_14180
DAnjou_Chr6v0.1_14181.1	DAnjou_Chr6v0.1_14181
DAnjou_Chr6v0.1_14186.1	DAnjou_Chr6v0.1_14186
DAnjou_Chr6v0.1_14187.1	DAnjou_Chr6v0.1_14187
DAnjou_Chr6v0.1_14190.1	DAnjou_Chr6v0.1_14190
DAnjou_Chr6v0.1_14191.1	DAnjou_Chr6v0.1_14191
DAnjou_Chr6v0.1_14209.1	DAnjou_Chr6v0.1_14209
DAnjou_Chr6v0.1_14210.1	DAnjou_Chr6v0.1_14210
DAnjou_Chr6v0.1_14211.1	DAnjou_Chr6v0.1_14211
DAnjou_Chr6v0.1_14212.1	DAnjou_Chr6v0.1_14212
DAnjou_Chr6v0.1_14213.1	DAnjou_Chr6v0.1_14213
DAnjou_Chr6v0.1_14214.1	DAnjou_Chr6v0.1_14214
DAnjou_Chr6v0.1_14215.1	DAnjou_Chr6v0.1_14215
DAnjou_Chr6v0.1_14205.1	DAnjou_Chr6v0.1_14205
DAnjou_Chr6v0.1_14206.1	DAnjou_Chr6v0.1_14206
DAnjou_Chr6v0.1_14217.1	DAnjou_Chr6v0.1_14217
DAnjou_Chr6v0.1_14218.1	DAnjou_Chr6v0.1_14218
DAnjou_Chr6v0.1_14208.1	DAnjou_Chr6v0.1_14208
DAnjou_Chr6v0.1_14223.1	DAnjou_Chr6v0.1_14223
DAnjou_Chr6v0.1_14225.1	DAnjou_Chr6v0.1_14225
DAnjou_Chr15v0.1_37069.1	DAnjou_Chr15v0.1_37069
DAnjou_Chr15v0.1_37068.1	DAnjou_Chr15v0.1_37068
DAnjou_Chr6v0.1_14226.1	DAnjou_Chr6v0.1_14226
DAnjou_Chr6v0.1_14228.1	DAnjou_Chr6v0.1_14228
DAnjou_Chr6v0.1_14168.1	DAnjou_Chr6v0.1_14168
DAnjou_Chr6v0.1_14167.1	DAnjou_Chr6v0.1_14167
DAnjou_Chr15v0.1_38097.1	DAnjou_Chr15v0.1_38097
DAnjou_Chr6v0.1_14166.1	DAnjou_Chr6v0.1_14166
DAnjou_Chr6v0.1_14169.1	DAnjou_Chr6v0.1_14169
DAnjou_Chr6v0.1_14163.1	DAnjou_Chr6v0.1_14163
DAnjou_Chr6v0.1_14162.1	DAnjou_Chr6v0.1_14162
DAnjou_Chr6v0.1_14155.1	DAnjou_Chr6v0.1_14155
DAnjou_Chr6v0.1_14161.1	DAnjou_Chr6v0.1_14161
DAnjou_Chr6v0.1_14160.1	DAnjou_Chr6v0.1_14160
DAnjou_Chr6v0.1_14159.1	DAnjou_Chr6v0.1_14159
DAnjou_Chr6v0.1_14150.1	DAnjou_Chr6v0.1_14150
DAnjou_Chr6v0.1_14149.1	DAnjou_Chr6v0.1_14149
DAnjou_Chr6v0.1_14148.1	DAnjou_Chr6v0.1_14148
DAnjou_Chr6v0.1_14147.1	DAnjou_Chr6v0.1_14147
DAnjou_Chr6v0.1_14146.1	DAnjou_Chr6v0.1_14146
DAnjou_Chr6v0.1_14145.1	DAnjou_Chr6v0.1_14145
DAnjou_Chr6v0.1_14144.1	DAnjou_Chr6v0.1_14144
DAnjou_Chr6v0.1_14143.1	DAnjou_Chr6v0.1_14143
DAnjou_Chr6v0.1_14142.1	DAnjou_Chr6v0.1_14142
DAnjou_Chr6v0.1_14141.1	DAnjou_Chr6v0.1_14141
DAnjou_Chr6v0.1_14140.1	DAnjou_Chr6v0.1_14140
DAnjou_Chr6v0.1_14139.1	DAnjou_Chr6v0.1_14139
DAnjou_Chr6v0.1_14133.1	DAnjou_Chr6v0.1_14133
DAnjou_Chr6v0.1_14130.1	DAnjou_Chr6v0.1_14130
DAnjou_Chr6v0.1_14129.1	DAnjou_Chr6v0.1_14129
DAnjou_Chr6v0.1_14128.1	DAnjou_Chr6v0.1_14128
DAnjou_Chr6v0.1_14127.1	DAnjou_Chr6v0.1_14127
DAnjou_Chr6v0.1_14125.1	DAnjou_Chr6v0.1_14125
DAnjou_Chr6v0.1_14124.1	DAnjou_Chr6v0.1_14124
DAnjou_Chr6v0.1_14123.1	DAnjou_Chr6v0.1_14123
DAnjou_Chr6v0.1_14122.1	DAnjou_Chr6v0.1_14122
DAnjou_Chr6v0.1_14121.1	DAnjou_Chr6v0.1_14121
DAnjou_Chr6v0.1_14120.1	DAnjou_Chr6v0.1_14120
DAnjou_Chr6v0.1_14119.1	DAnjou_Chr6v0.1_14119
DAnjou_Chr6v0.1_14118.1	DAnjou_Chr6v0.1_14118
DAnjou_Chr6v0.1_14117.1	DAnjou_Chr6v0.1_14117
DAnjou_Chr6v0.1_14110.1	DAnjou_Chr6v0.1_14110
DAnjou_Chr6v0.1_14115.1	DAnjou_Chr6v0.1_14115
DAnjou_Chr6v0.1_14114.1	DAnjou_Chr6v0.1_14114
DAnjou_Chr6v0.1_14113.1	DAnjou_Chr6v0.1_14113
DAnjou_Chr6v0.1_14106.1	DAnjou_Chr6v0.1_14106
DAnjou_Chr6v0.1_14105.1	DAnjou_Chr6v0.1_14105
DAnjou_Chr6v0.1_14104.1	DAnjou_Chr6v0.1_14104
DAnjou_Chr6v0.1_14103.1	DAnjou_Chr6v0.1_14103
DAnjou_Chr6v0.1_14102.1	DAnjou_Chr6v0.1_14102
DAnjou_Chr6v0.1_14101.1	DAnjou_Chr6v0.1_14101
DAnjou_Chr6v0.1_14097.1	DAnjou_Chr6v0.1_14097
DAnjou_Chr6v0.1_14096.1	DAnjou_Chr6v0.1_14096
DAnjou_Chr6v0.1_14098.1	DAnjou_Chr6v0.1_14098
DAnjou_Chr6v0.1_14095.1	DAnjou_Chr6v0.1_14095
DAnjou_Chr6v0.1_14094.1	DAnjou_Chr6v0.1_14094
DAnjou_Chr6v0.1_14093.1	DAnjou_Chr6v0.1_14093
DAnjou_Chr6v0.1_14091.1	DAnjou_Chr6v0.1_14091
DAnjou_Chr6v0.1_14089.1	DAnjou_Chr6v0.1_14089
DAnjou_Chr6v0.1_14088.1	DAnjou_Chr6v0.1_14088
DAnjou_Chr6v0.1_14087.1	DAnjou_Chr6v0.1_14087
DAnjou_Chr6v0.1_14086.1	DAnjou_Chr6v0.1_14086
DAnjou_Chr6v0.1_14085.1	DAnjou_Chr6v0.1_14085
DAnjou_Chr6v0.1_14084.1	DAnjou_Chr6v0.1_14084
DAnjou_Chr6v0.1_14083.1	DAnjou_Chr6v0.1_14083
DAnjou_Chr6v0.1_14081.1	DAnjou_Chr6v0.1_14081
DAnjou_Chr6v0.1_14080.1	DAnjou_Chr6v0.1_14080
DAnjou_Chr6v0.1_14078.1	DAnjou_Chr6v0.1_14078
DAnjou_Chr6v0.1_14077.1	DAnjou_Chr6v0.1_14077
DAnjou_Chr6v0.1_14076.1	DAnjou_Chr6v0.1_14076
DAnjou_Chr6v0.1_14075.1	DAnjou_Chr6v0.1_14075
DAnjou_Chr6v0.1_14074.1	DAnjou_Chr6v0.1_14074
DAnjou_Chr6v0.1_14073.1	DAnjou_Chr6v0.1_14073
DAnjou_Chr6v0.1_14072.1	DAnjou_Chr6v0.1_14072
DAnjou_Chr8v0.1_20614.1	DAnjou_Chr8v0.1_20614
DAnjou_Chr6v0.1_14071.1	DAnjou_Chr6v0.1_14071
DAnjou_Chr6v0.1_14070.1	DAnjou_Chr6v0.1_14070
DAnjou_Chr6v0.1_14069.1	DAnjou_Chr6v0.1_14069
DAnjou_Chr6v0.1_14068.1	DAnjou_Chr6v0.1_14068
DAnjou_Chr6v0.1_14063.1	DAnjou_Chr6v0.1_14063
DAnjou_Chr6v0.1_14062.1	DAnjou_Chr6v0.1_14062
DAnjou_Chr15v0.1_39365.1	DAnjou_Chr15v0.1_39365
DAnjou_Chr15v0.1_39366.1	DAnjou_Chr15v0.1_39366
DAnjou_Chr15v0.1_39367.1	DAnjou_Chr15v0.1_39367
DAnjou_Chr6v0.1_14056.1	DAnjou_Chr6v0.1_14056
DAnjou_Chr6v0.1_14057.1	DAnjou_Chr6v0.1_14057
DAnjou_Chr6v0.1_14055.1	DAnjou_Chr6v0.1_14055
DAnjou_Chr6v0.1_14037.1	DAnjou_Chr6v0.1_14037
DAnjou_Chr6v0.1_14036.1	DAnjou_Chr6v0.1_14036
DAnjou_Chr6v0.1_14035.1	DAnjou_Chr6v0.1_14035
DAnjou_Chr6v0.1_14034.1	DAnjou_Chr6v0.1_14034
DAnjou_Chr10v0.1_25538.1	DAnjou_Chr10v0.1_25538
DAnjou_Chr6v0.1_14033.1	DAnjou_Chr6v0.1_14033
DAnjou_Chr6v0.1_14047.1	DAnjou_Chr6v0.1_14047
DAnjou_Chr6v0.1_14046.1	DAnjou_Chr6v0.1_14046
DAnjou_Chr6v0.1_14045.1	DAnjou_Chr6v0.1_14045
DAnjou_Chr6v0.1_14044.1	DAnjou_Chr6v0.1_14044
DAnjou_Chr6v0.1_14043.1	DAnjou_Chr6v0.1_14043
DAnjou_Chr6v0.1_14042.1	DAnjou_Chr6v0.1_14042
DAnjou_Chr6v0.1_14041.1	DAnjou_Chr6v0.1_14041
DAnjou_Chr6v0.1_14020.1	DAnjou_Chr6v0.1_14020
DAnjou_Chr6v0.1_14019.1	DAnjou_Chr6v0.1_14019
DAnjou_Chr6v0.1_14018.1	DAnjou_Chr6v0.1_14018
DAnjou_Chr6v0.1_14017.1	DAnjou_Chr6v0.1_14017
DAnjou_Chr6v0.1_14016.1	DAnjou_Chr6v0.1_14016
DAnjou_Chr6v0.1_14015.1	DAnjou_Chr6v0.1_14015
DAnjou_Chr6v0.1_14012.1	DAnjou_Chr6v0.1_14012
DAnjou_Chr6v0.1_14011.1	DAnjou_Chr6v0.1_14011
DAnjou_Chr6v0.1_14010.1	DAnjou_Chr6v0.1_14010
DAnjou_Chr6v0.1_14007.1	DAnjou_Chr6v0.1_14007
DAnjou_Chr6v0.1_13978.1	DAnjou_Chr6v0.1_13978
DAnjou_Chr6v0.1_13977.1	DAnjou_Chr6v0.1_13977
DAnjou_Chr6v0.1_13976.1	DAnjou_Chr6v0.1_13976
DAnjou_Chr6v0.1_13975.1	DAnjou_Chr6v0.1_13975
DAnjou_Chr6v0.1_13974.1	DAnjou_Chr6v0.1_13974
DAnjou_Chr6v0.1_13973.1	DAnjou_Chr6v0.1_13973
DAnjou_Chr6v0.1_13972.1	DAnjou_Chr6v0.1_13972
DAnjou_Chr6v0.1_13971.1	DAnjou_Chr6v0.1_13971
DAnjou_Chr6v0.1_13970.1	DAnjou_Chr6v0.1_13970
DAnjou_Chr6v0.1_13969.1	DAnjou_Chr6v0.1_13969
DAnjou_Chr6v0.1_13998.1	DAnjou_Chr6v0.1_13998
DAnjou_Chr6v0.1_13967.1	DAnjou_Chr6v0.1_13967
DAnjou_Chr6v0.1_13996.1	DAnjou_Chr6v0.1_13996
DAnjou_Chr6v0.1_13995.1	DAnjou_Chr6v0.1_13995
DAnjou_Chr6v0.1_13964.1	DAnjou_Chr6v0.1_13964
DAnjou_Chr6v0.1_13963.1	DAnjou_Chr6v0.1_13963
DAnjou_Chr6v0.1_13962.1	DAnjou_Chr6v0.1_13962
DAnjou_Chr6v0.1_13961.1	DAnjou_Chr6v0.1_13961
DAnjou_Chr6v0.1_13960.1	DAnjou_Chr6v0.1_13960
DAnjou_Chr6v0.1_13959.1	DAnjou_Chr6v0.1_13959
DAnjou_Chr6v0.1_13958.1	DAnjou_Chr6v0.1_13958
DAnjou_Chr6v0.1_13957.1	DAnjou_Chr6v0.1_13957
DAnjou_Chr6v0.1_13956.1	DAnjou_Chr6v0.1_13956
DAnjou_Chr6v0.1_13955.1	DAnjou_Chr6v0.1_13955
DAnjou_Chr6v0.1_13954.1	DAnjou_Chr6v0.1_13954
DAnjou_Chr6v0.1_13953.1	DAnjou_Chr6v0.1_13953
DAnjou_Chr6v0.1_13952.1	DAnjou_Chr6v0.1_13952
DAnjou_Chr6v0.1_13951.1	DAnjou_Chr6v0.1_13951
DAnjou_Chr6v0.1_13950.1	DAnjou_Chr6v0.1_13950
DAnjou_Chr6v0.1_13948.1	DAnjou_Chr6v0.1_13948
DAnjou_Chr6v0.1_13945.1	DAnjou_Chr6v0.1_13945
DAnjou_Chr6v0.1_13986.1	DAnjou_Chr6v0.1_13986
DAnjou_Chr6v0.1_13944.1	DAnjou_Chr6v0.1_13944
DAnjou_Chr6v0.1_13943.1	DAnjou_Chr6v0.1_13943
DAnjou_Chr6v0.1_13942.1	DAnjou_Chr6v0.1_13942
DAnjou_Chr6v0.1_13941.1	DAnjou_Chr6v0.1_13941
DAnjou_Chr6v0.1_13985.1	DAnjou_Chr6v0.1_13985
DAnjou_Chr6v0.1_13984.1	DAnjou_Chr6v0.1_13984
DAnjou_Chr6v0.1_13983.1	DAnjou_Chr6v0.1_13983
DAnjou_Chr6v0.1_13937.1	DAnjou_Chr6v0.1_13937
DAnjou_Chr6v0.1_13936.1	DAnjou_Chr6v0.1_13936
DAnjou_Chr6v0.1_13980.1	DAnjou_Chr6v0.1_13980
DAnjou_Chr6v0.1_13935.1	DAnjou_Chr6v0.1_13935
DAnjou_Chr6v0.1_13979.1	DAnjou_Chr6v0.1_13979
DAnjou_Chr6v0.1_13933.1	DAnjou_Chr6v0.1_13933
DAnjou_Chr6v0.1_13932.1	DAnjou_Chr6v0.1_13932
DAnjou_Chr6v0.1_13931.1	DAnjou_Chr6v0.1_13931
DAnjou_Chr6v0.1_13930.1	DAnjou_Chr6v0.1_13930
DAnjou_Chr6v0.1_13896.1	DAnjou_Chr6v0.1_13896
DAnjou_Chr6v0.1_13895.1	DAnjou_Chr6v0.1_13895
DAnjou_Chr6v0.1_13894.1	DAnjou_Chr6v0.1_13894
DAnjou_Chr6v0.1_13893.1	DAnjou_Chr6v0.1_13893
DAnjou_Chr6v0.1_13892.1	DAnjou_Chr6v0.1_13892
DAnjou_Chr6v0.1_13891.1	DAnjou_Chr6v0.1_13891
DAnjou_Chr6v0.1_13890.1	DAnjou_Chr6v0.1_13890
DAnjou_Chr6v0.1_13889.1	DAnjou_Chr6v0.1_13889
DAnjou_Chr6v0.1_13888.1	DAnjou_Chr6v0.1_13888
DAnjou_Chr6v0.1_13887.1	DAnjou_Chr6v0.1_13887
DAnjou_Chr6v0.1_13886.1	DAnjou_Chr6v0.1_13886
DAnjou_Chr6v0.1_13885.1	DAnjou_Chr6v0.1_13885
DAnjou_Chr6v0.1_13918.1	DAnjou_Chr6v0.1_13918
DAnjou_Chr6v0.1_13884.1	DAnjou_Chr6v0.1_13884
DAnjou_Chr6v0.1_13915.1	DAnjou_Chr6v0.1_13915
DAnjou_Chr9v0.1_22365.1	DAnjou_Chr9v0.1_22365
DAnjou_Chr6v0.1_13883.1	DAnjou_Chr6v0.1_13883
DAnjou_Chr6v0.1_13913.1	DAnjou_Chr6v0.1_13913
DAnjou_Chr6v0.1_13912.1	DAnjou_Chr6v0.1_13912
DAnjou_Chr6v0.1_13911.1	DAnjou_Chr6v0.1_13911
DAnjou_Chr6v0.1_13910.1	DAnjou_Chr6v0.1_13910
DAnjou_Chr6v0.1_13909.1	DAnjou_Chr6v0.1_13909
DAnjou_Chr6v0.1_13908.1	DAnjou_Chr6v0.1_13908
DAnjou_Chr6v0.1_13907.1	DAnjou_Chr6v0.1_13907
DAnjou_Chr6v0.1_13906.1	DAnjou_Chr6v0.1_13906
DAnjou_Chr6v0.1_13905.1	DAnjou_Chr6v0.1_13905
DAnjou_Chr6v0.1_13904.1	DAnjou_Chr6v0.1_13904
DAnjou_Chr6v0.1_13903.1	DAnjou_Chr6v0.1_13903
DAnjou_Chr6v0.1_13902.1	DAnjou_Chr6v0.1_13902
DAnjou_Chr6v0.1_13901.1	DAnjou_Chr6v0.1_13901
DAnjou_Chr6v0.1_13900.1	DAnjou_Chr6v0.1_13900
DAnjou_Chr6v0.1_13899.1	DAnjou_Chr6v0.1_13899
DAnjou_Chr6v0.1_13898.1	DAnjou_Chr6v0.1_13898
DAnjou_Chr6v0.1_13897.1	DAnjou_Chr6v0.1_13897
DAnjou_Chr6v0.1_13874.1	DAnjou_Chr6v0.1_13874
DAnjou_Chr6v0.1_13873.1	DAnjou_Chr6v0.1_13873
DAnjou_Chr6v0.1_13872.1	DAnjou_Chr6v0.1_13872
DAnjou_Chr6v0.1_13871.1	DAnjou_Chr6v0.1_13871
DAnjou_Chr6v0.1_13870.1	DAnjou_Chr6v0.1_13870
DAnjou_Chr6v0.1_13869.1	DAnjou_Chr6v0.1_13869
DAnjou_Chr6v0.1_13868.1	DAnjou_Chr6v0.1_13868
DAnjou_Chr6v0.1_13878.1	DAnjou_Chr6v0.1_13878
DAnjou_Chr6v0.1_13877.1	DAnjou_Chr6v0.1_13877
DAnjou_Chr6v0.1_13865.1	DAnjou_Chr6v0.1_13865
DAnjou_Chr6v0.1_13864.1	DAnjou_Chr6v0.1_13864
DAnjou_Chr6v0.1_13875.1	DAnjou_Chr6v0.1_13875
DAnjou_Chr6v0.1_13862.1	DAnjou_Chr6v0.1_13862
DAnjou_Chr6v0.1_13861.1	DAnjou_Chr6v0.1_13861
DAnjou_Chr6v0.1_13859.1	DAnjou_Chr6v0.1_13859
DAnjou_Chr6v0.1_13860.1	DAnjou_Chr6v0.1_13860
DAnjou_Chr6v0.1_13857.1	DAnjou_Chr6v0.1_13857
DAnjou_Chr6v0.1_13856.1	DAnjou_Chr6v0.1_13856
DAnjou_Chr6v0.1_13855.1	DAnjou_Chr6v0.1_13855
DAnjou_Chr6v0.1_13854.1	DAnjou_Chr6v0.1_13854
DAnjou_Chr6v0.1_13853.1	DAnjou_Chr6v0.1_13853
DAnjou_Chr6v0.1_13851.1	DAnjou_Chr6v0.1_13851
DAnjou_Chr6v0.1_13845.1	DAnjou_Chr6v0.1_13845
DAnjou_Chr6v0.1_13844.1	DAnjou_Chr6v0.1_13844
DAnjou_Chr6v0.1_13843.1	DAnjou_Chr6v0.1_13843
DAnjou_Chr6v0.1_13842.1	DAnjou_Chr6v0.1_13842
DAnjou_Chr6v0.1_13841.1	DAnjou_Chr6v0.1_13841
DAnjou_Chr6v0.1_13748.1	DAnjou_Chr6v0.1_13748
DAnjou_Chr6v0.1_13839.1	DAnjou_Chr6v0.1_13839
DAnjou_Chr6v0.1_13838.1	DAnjou_Chr6v0.1_13838
DAnjou_Chr6v0.1_13837.1	DAnjou_Chr6v0.1_13837
DAnjou_Chr6v0.1_13836.1	DAnjou_Chr6v0.1_13836
DAnjou_Chr6v0.1_13835.1	DAnjou_Chr6v0.1_13835
DAnjou_Chr6v0.1_13834.1	DAnjou_Chr6v0.1_13834
DAnjou_Chr6v0.1_13833.1	DAnjou_Chr6v0.1_13833
DAnjou_Chr6v0.1_13832.1	DAnjou_Chr6v0.1_13832
DAnjou_Chr6v0.1_13831.1	DAnjou_Chr6v0.1_13831
DAnjou_Chr6v0.1_13830.1	DAnjou_Chr6v0.1_13830
DAnjou_Chr6v0.1_13829.1	DAnjou_Chr6v0.1_13829
DAnjou_Chr6v0.1_13849.1	DAnjou_Chr6v0.1_13849
DAnjou_Chr6v0.1_13848.1	DAnjou_Chr6v0.1_13848
DAnjou_Chr6v0.1_13825.1	DAnjou_Chr6v0.1_13825
DAnjou_Chr6v0.1_13824.1	DAnjou_Chr6v0.1_13824
DAnjou_Chr6v0.1_13823.1	DAnjou_Chr6v0.1_13823
DAnjou_Chr6v0.1_13822.1	DAnjou_Chr6v0.1_13822
DAnjou_Chr6v0.1_13821.1	DAnjou_Chr6v0.1_13821
DAnjou_Chr6v0.1_13820.1	DAnjou_Chr6v0.1_13820
DAnjou_Chr6v0.1_13819.1	DAnjou_Chr6v0.1_13819
DAnjou_Chr6v0.1_13818.1	DAnjou_Chr6v0.1_13818
DAnjou_Chr6v0.1_13817.1	DAnjou_Chr6v0.1_13817
DAnjou_Chr6v0.1_13816.1	DAnjou_Chr6v0.1_13816
DAnjou_Chr6v0.1_13815.1	DAnjou_Chr6v0.1_13815
DAnjou_Chr6v0.1_13814.1	DAnjou_Chr6v0.1_13814
DAnjou_Chr6v0.1_13813.1	DAnjou_Chr6v0.1_13813
DAnjou_Chr6v0.1_13812.1	DAnjou_Chr6v0.1_13812
DAnjou_Chr6v0.1_13811.1	DAnjou_Chr6v0.1_13811
DAnjou_Chr6v0.1_13810.1	DAnjou_Chr6v0.1_13810
DAnjou_Chr6v0.1_13809.1	DAnjou_Chr6v0.1_13809
DAnjou_Chr6v0.1_13808.1	DAnjou_Chr6v0.1_13808
DAnjou_Chr6v0.1_13807.1	DAnjou_Chr6v0.1_13807
DAnjou_Chr6v0.1_13806.1	DAnjou_Chr6v0.1_13806
DAnjou_Chr6v0.1_13805.1	DAnjou_Chr6v0.1_13805
DAnjou_Chr6v0.1_13804.1	DAnjou_Chr6v0.1_13804
DAnjou_Chr6v0.1_13803.1	DAnjou_Chr6v0.1_13803
DAnjou_Chr6v0.1_13802.1	DAnjou_Chr6v0.1_13802
DAnjou_Chr6v0.1_13801.1	DAnjou_Chr6v0.1_13801
DAnjou_Chr6v0.1_13800.1	DAnjou_Chr6v0.1_13800
DAnjou_Chr6v0.1_13799.1	DAnjou_Chr6v0.1_13799
DAnjou_Chr6v0.1_13798.1	DAnjou_Chr6v0.1_13798
DAnjou_Chr6v0.1_13797.1	DAnjou_Chr6v0.1_13797
DAnjou_Chr6v0.1_13796.1	DAnjou_Chr6v0.1_13796
DAnjou_Chr6v0.1_13795.1	DAnjou_Chr6v0.1_13795
DAnjou_Chr6v0.1_13794.1	DAnjou_Chr6v0.1_13794
DAnjou_Chr6v0.1_13793.1	DAnjou_Chr6v0.1_13793
DAnjou_Chr6v0.1_13792.1	DAnjou_Chr6v0.1_13792
DAnjou_Chr6v0.1_13791.1	DAnjou_Chr6v0.1_13791
DAnjou_Chr6v0.1_13790.1	DAnjou_Chr6v0.1_13790
DAnjou_Chr6v0.1_13789.1	DAnjou_Chr6v0.1_13789
DAnjou_Chr6v0.1_13788.1	DAnjou_Chr6v0.1_13788
DAnjou_Chr6v0.1_13787.1	DAnjou_Chr6v0.1_13787
DAnjou_Chr6v0.1_13759.1	DAnjou_Chr6v0.1_13759
DAnjou_Chr6v0.1_13758.1	DAnjou_Chr6v0.1_13758
DAnjou_Chr6v0.1_13785.1	DAnjou_Chr6v0.1_13785
DAnjou_Chr6v0.1_13784.1	DAnjou_Chr6v0.1_13784
DAnjou_Chr6v0.1_13783.1	DAnjou_Chr6v0.1_13783
DAnjou_Chr6v0.1_13782.1	DAnjou_Chr6v0.1_13782
DAnjou_Chr6v0.1_13781.1	DAnjou_Chr6v0.1_13781
DAnjou_Chr6v0.1_13780.1	DAnjou_Chr6v0.1_13780
DAnjou_Chr6v0.1_13779.1	DAnjou_Chr6v0.1_13779
DAnjou_Chr6v0.1_13778.1	DAnjou_Chr6v0.1_13778
DAnjou_Chr6v0.1_13777.1	DAnjou_Chr6v0.1_13777
DAnjou_Chr6v0.1_13776.1	DAnjou_Chr6v0.1_13776
DAnjou_Chr6v0.1_13775.1	DAnjou_Chr6v0.1_13775
DAnjou_Chr6v0.1_13774.1	DAnjou_Chr6v0.1_13774
